/Volumes/pn-opus/Seedlings/Subject_Files/Eyetracking_Videos/Completed/2015-05-13_JS check on 2016-07-08/2015-04-30/2606.mp4, Error
/Volumes/pn-opus/Seedlings/Subject_Files/Eyetracking_Videos/Completed/2016-02-05_JS/2016-01-08/Thumbs.db, 439f2416513275ef
/Volumes/pn-opus/Seedlings/Subject_Files/Eyetracking_Videos/Completed/2016-02-05_JS/2016-01-08/0618.MTS, bb6c64b5f26d9978
/Volumes/pn-opus/Seedlings/Subject_Files/Eyetracking_Videos/Completed/2016-02-05_JS/2016-02-03/1218.MTS, 5a3ecc66215ef163
/Volumes/pn-opus/Seedlings/Subject_Files/Eyetracking_Videos/Completed/2016-02-05_JS/2016-02-03/1218.mp4, Error
/Volumes/pn-opus/Seedlings/Subject_Files/Eyetracking_Videos/Completed/2016-02-05_JS/2016-02-03/Thumbs.db, 37f6617eab61b471
/Volumes/pn-opus/Seedlings/Subject_Files/Eyetracking_Videos/Completed/2016-02-05_JS/2016-01-14/3014.MTS, 353b526dd7083790
/Volumes/pn-opus/Seedlings/Subject_Files/Eyetracking_Videos/Completed/2016-02-05_JS/2016-01-14/1716.mp4, Error
/Volumes/pn-opus/Seedlings/Subject_Files/Eyetracking_Videos/Completed/2016-02-05_JS/2016-01-14/1018.MTS, 4069a4aeac28e708
/Volumes/pn-opus/Seedlings/Subject_Files/Eyetracking_Videos/Completed/2016-02-05_JS/2016-01-14/1018.mp4, Error
/Volumes/pn-opus/Seedlings/Subject_Files/Eyetracking_Videos/Completed/2016-02-05_JS/2016-01-14/3014.mp4, Error
/Volumes/pn-opus/Seedlings/Subject_Files/Eyetracking_Videos/Completed/2016-02-05_JS/2016-01-14/Thumbs.db, 7b1ffacd9f45feda
/Volumes/pn-opus/Seedlings/Subject_Files/Eyetracking_Videos/Completed/2016-02-05_JS/2016-01-14/1716.MTS, 355c9d1e68243326
/Volumes/pn-opus/Seedlings/Subject_Files/Eyetracking_Videos/Completed/2016-02-05_JS/2016-02-04/4412.mp4, Error
/Volumes/pn-opus/Seedlings/Subject_Files/Eyetracking_Videos/Completed/2016-02-05_JS/2016-02-04/4412.MTS, 3fd38315f12df452
/Volumes/pn-opus/Seedlings/Subject_Files/Eyetracking_Videos/Completed/2016-02-05_JS/2016-02-04/Thumbs.db, 2d63cbc83448e304
/Volumes/pn-opus/Seedlings/Subject_Files/Eyetracking_Videos/Completed/2016-02-05_JS/2016-01-29/4512.mp4, Error
/Volumes/pn-opus/Seedlings/Subject_Files/Eyetracking_Videos/Completed/2016-02-05_JS/2016-01-29/4512.MTS, f62e2144981e3630
/Volumes/pn-opus/Seedlings/Subject_Files/Eyetracking_Videos/Completed/2016-02-05_JS/2016-01-29/Thumbs.db, 918ec0e9a7b84b45
/Volumes/pn-opus/Seedlings/Subject_Files/Eyetracking_Videos/Completed/2015-08-27_JS/2015-08-06done/4606.MTS, 700cbeda3fcabb13
/Volumes/pn-opus/Seedlings/Subject_Files/Eyetracking_Videos/Completed/2015-08-27_JS/2015-08-06done/2110.mp4, Error
/Volumes/pn-opus/Seedlings/Subject_Files/Eyetracking_Videos/Completed/2015-08-27_JS/2015-08-06done/4606.mp4, Error
/Volumes/pn-opus/Seedlings/Subject_Files/Eyetracking_Videos/Completed/2015-08-27_JS/2015-08-06done/Thumbs.db, 2f713f4408221cfb
/Volumes/pn-opus/Seedlings/Subject_Files/Eyetracking_Videos/Completed/2015-08-27_JS/2015-08-06done/2110.MTS, 3855f5ab375e2223
/Volumes/pn-opus/Seedlings/Subject_Files/Eyetracking_Videos/Completed/2015-08-27_JS/2015-08-07done/Thumbs.db, bf7603c175f14796
/Volumes/pn-opus/Seedlings/Subject_Files/Eyetracking_Videos/Completed/2015-08-27_JS/2015-08-07done/2310.mp4, Error
/Volumes/pn-opus/Seedlings/Subject_Files/Eyetracking_Videos/Completed/2015-08-27_JS/2015-08-07done/2310.MTS, b371e555c182c400
/Volumes/pn-opus/Seedlings/Subject_Files/Eyetracking_Videos/Completed/2015-08-27_JS/2015-08-10done/2210.mp4, Error
/Volumes/pn-opus/Seedlings/Subject_Files/Eyetracking_Videos/Completed/2015-08-27_JS/2015-08-10done/3708.mp4, Error
/Volumes/pn-opus/Seedlings/Subject_Files/Eyetracking_Videos/Completed/2015-08-27_JS/2015-08-10done/Thumbs.db, 1dcb307c45749d45
/Volumes/pn-opus/Seedlings/Subject_Files/Eyetracking_Videos/Completed/2015-08-27_JS/2015-08-10done/3708.MTS, a156b653dcced7a0
/Volumes/pn-opus/Seedlings/Subject_Files/Eyetracking_Videos/Completed/2015-08-27_JS/2015-08-10done/2210.MTS, 59a4ec34a71153a4
/Volumes/pn-opus/Seedlings/Subject_Files/Eyetracking_Videos/Completed/2015-08-27_JS/2015-08-05done/Thumbs.db, 677b3ed17738b6ba
/Volumes/pn-opus/Seedlings/Subject_Files/Eyetracking_Videos/Completed/2015-08-27_JS/2015-08-05done/1312.mp4, Error
/Volumes/pn-opus/Seedlings/Subject_Files/Eyetracking_Videos/Completed/2015-08-27_JS/2015-08-05done/1312.MTS, 379f57a5bf341081
/Volumes/pn-opus/Seedlings/Subject_Files/Eyetracking_Videos/Completed/2015-08-27_JS/2015-08-26done/4008.mp4, Error
/Volumes/pn-opus/Seedlings/Subject_Files/Eyetracking_Videos/Completed/2015-08-27_JS/2015-08-26done/4008.MTS, 620647c31e9df568
/Volumes/pn-opus/Seedlings/Subject_Files/Eyetracking_Videos/Completed/2015-08-27_JS/2015-08-26done/0314.mp4, Error
/Volumes/pn-opus/Seedlings/Subject_Files/Eyetracking_Videos/Completed/2015-08-27_JS/2015-08-26done/Thumbs.db, 4f16dec2dfab456c
/Volumes/pn-opus/Seedlings/Subject_Files/Eyetracking_Videos/Completed/2015-08-27_JS/2015-08-26done/0314.MTS, edbbfe560f7351a1
/Volumes/pn-opus/Seedlings/Subject_Files/Eyetracking_Videos/Completed/2015-08-27_JS/2015-08-11done/1412.MTS, 6359dd1b9d7a7466
/Volumes/pn-opus/Seedlings/Subject_Files/Eyetracking_Videos/Completed/2015-08-27_JS/2015-08-11done/3608.MTS, 90ecd17fd916df82
/Volumes/pn-opus/Seedlings/Subject_Files/Eyetracking_Videos/Completed/2015-08-27_JS/2015-08-11done/Thumbs.db, 1023ec282fd33d83
/Volumes/pn-opus/Seedlings/Subject_Files/Eyetracking_Videos/Completed/2015-08-27_JS/2015-08-11done/1412.mp4, Error
/Volumes/pn-opus/Seedlings/Subject_Files/Eyetracking_Videos/Completed/2015-08-27_JS/2015-08-11done/3608.mp4, Error
/Volumes/pn-opus/Seedlings/Subject_Files/Eyetracking_Videos/Completed/2015-08-27_JS/2015-08-24done/Thumbs.db, 343636755590c36a
/Volumes/pn-opus/Seedlings/Subject_Files/Eyetracking_Videos/Completed/2015-08-27_JS/2015-08-24done/2310.mp4, Error
/Volumes/pn-opus/Seedlings/Subject_Files/Eyetracking_Videos/Completed/2015-08-27_JS/2015-08-24done/2310.MTS, 9bc3cad28b7af6ee
/Volumes/pn-opus/Seedlings/Subject_Files/Eyetracking_Videos/Completed/2015-08-27_JS/2015-08-03done/4506.mp4, Error
/Volumes/pn-opus/Seedlings/Subject_Files/Eyetracking_Videos/Completed/2015-08-27_JS/2015-08-03done/3808.mp4, Error
/Volumes/pn-opus/Seedlings/Subject_Files/Eyetracking_Videos/Completed/2015-08-27_JS/2015-08-03done/Thumbs.db, 958c14d9af1141e8
/Volumes/pn-opus/Seedlings/Subject_Files/Eyetracking_Videos/Completed/2015-08-27_JS/2015-08-03done/3808.MTS, 807b49c8af273a4b
/Volumes/pn-opus/Seedlings/Subject_Files/Eyetracking_Videos/Completed/2015-08-27_JS/2015-08-03done/4506.MTS, ec5bd1056bdcce0c
/Volumes/pn-opus/Seedlings/Subject_Files/Eyetracking_Videos/Completed/2015-08-27_JS/2015-08-17done/Thumbs.db, 94138468a4f1ddad
/Volumes/pn-opus/Seedlings/Subject_Files/Eyetracking_Videos/Completed/2015-08-27_JS/2015-08-17done/3508.mp4, Error
/Volumes/pn-opus/Seedlings/Subject_Files/Eyetracking_Videos/Completed/2015-08-27_JS/2015-08-17done/3508.MTS, b8aa957da1c1d7b7
/Volumes/pn-opus/Seedlings/Subject_Files/Eyetracking_Videos/Completed/2015-08-27_JS/2015-07-31done/0214.mp4, Error
/Volumes/pn-opus/Seedlings/Subject_Files/Eyetracking_Videos/Completed/2015-08-27_JS/2015-07-31done/Thumbs.db, 289ad30161c6ddf7
/Volumes/pn-opus/Seedlings/Subject_Files/Eyetracking_Videos/Completed/2015-08-27_JS/2015-07-31done/0214.MTS, 81c99547ffa21a4a
